reference	symbol	disposition	owner	evidence	notes
skproject	FIRE_QUEUE_MOUSE_EVENT	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_mouse_cursor.c; include/dm2_v1_mouse_cursor.h; tests/test_dm2_v1_mouse_cursor.c	Models SKWIN/SkWinCore.cpp:8547 bounded mouse queue admission, locked-queue deferral, ring index update, threshold behavior, and right-button latch.
skproject	IBMIO_SET_CURSOR_PATTERN	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_mouse_cursor.c; include/dm2_v1_mouse_cursor.h; tests/test_dm2_v1_mouse_cursor.c	Models SKWIN/SkWinCore.cpp:4595 cursor pattern upload for bounded 4bpp/8bpp source pixels, hot spot metadata, transparent colour, and local palette fallback.
skproject	GET_PLAYER_ABILITY	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_predicate_helpers.c; include/dm2_v1_predicate_helpers.h; tests/test_dm2_v1_predicate_helpers.c	Models SKWIN/SkWinCore.cpp:14379 ability current/max selection, enhancement, aura bonus, clamping, and invalid-index rejection over caller-owned champion data.
skproject	QUERY_GDAT_DBSPEC_WORD_VALUE	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_predicate_helpers.c; include/dm2_v1_predicate_helpers.h; tests/test_dm2_v1_predicate_helpers.c	Models SKWIN/SkWinCore.cpp:2275 bounded DBSPEC word lookup with OBJECT_NULL zero path and absent-table rejection; broader live GDAT consumers remain separate.
skproject	DM2_QUERY_GDAT_DBSPEC_WORD_VALUE	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_predicate_helpers.c; include/dm2_v1_predicate_helpers.h; tests/test_dm2_v1_predicate_helpers.c	Models SKULLWIN/c_record.cpp:352 alias through the same bounded DBSPEC word lookup as QUERY_GDAT_DBSPEC_WORD_VALUE; OBJECT_NULL returns source zero and absent caller-provided GDAT word tables fail closed.
skproject	ORIGINAL__GRAPHICS_DATA_OPEN	IMPLEMENTED_NARROW	DM2	tests/test_dm2_v1_graphics_data_file_open.c; src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h	SKWIN/SkWinCore.cpp:3179 original-open alias follows the bounded GRAPHICS.DAT file-open receipt: first-open primary/secondary handles, nested counter increments, and source sys-error codes 0x29/0x1f are recorded without opening host files or fabricating graphics data.
skproject	DIRECT_QUERY_GDAT_ENTRY_DATA_BUFF	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h; tests/test_dm2_v1_direct_gdat_query.c	Models SKWIN/SkWinCore2.cpp:537 as an exact typed GDAT raw-buffer query over parsed ENT1/raw data; scalar dtWordValue/dtImageOffset rows, absent rows, and size mismatches fail closed without fallback bytes.
skproject	DIRECT_QUERY_GDAT_TEXT	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h; tests/test_dm2_v1_direct_gdat_query.c	Models SKWIN/SkWinCore2.cpp:554 as an exact dtText query over parsed GDAT bytes; non-text rows and missing source payloads fail closed and no formatted or synthetic text is produced.
skproject	QUERY_GDAT_POTION_SPELL_TYPE_FROM_RECORD	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h; tests/test_dm2_v1_skcore2_gdat_word_helpers.c	Models SKWIN/SkWinCore2.cpp:39 alias to QUERY_GDAT_DBSPEC_WORD_VALUE with GDAT_ITEM_STATS_MISSILE_SPELL field 0x4d; absent source dtWordValue rows fail closed without substitute potion spell data.
skproject	QUERY_GDAT_POTION_BEHAVIOUR_FROM_RECORD	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h; tests/test_dm2_v1_skcore2_gdat_word_helpers.c	Models SKWIN/SkWinCore2.cpp:47 alias to QUERY_GDAT_DBSPEC_WORD_VALUE with GDAT_POTION_STAT_BEHAVIOUR field 0x05; absent source dtWordValue rows fail closed without fabricated potion behaviour.
skproject	QUERY_GDAT_WATER_VALUE_FROM_RECORD	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h; tests/test_dm2_v1_skcore2_gdat_word_helpers.c	Models SKWIN/SkWinCore2.cpp:55 alias to QUERY_GDAT_DBSPEC_WORD_VALUE with GDAT_ITEM_STATS_WATER_VALUE field 0x43; absent source dtWordValue rows fail closed without substitute water value.
skproject	QUERY_GDAT_DOOR_IS_MIRRORED	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_asset_loader.c; include/dm2_v1_asset_loader.h; tests/test_dm2_v1_skcore2_gdat_word_helpers.c	Models SKWIN/SkWinCore2.cpp:63 as DOORS/dtWordValue/GDAT_DOOR_MIRRORED field 0x20 lookup; explicit zero is preserved and missing rows fail closed.
skproject	QUERY_FOOD_WATER_BAR_COLOR	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_predicate_helpers.c; include/dm2_v1_predicate_helpers.h; tests/test_dm2_v1_predicate_helpers.c	Models SKWIN/SkWinCore.cpp:13194 food/water bar colour word lookup with source default fallback.
skproject	QUERY_3STAT_BAR_COLOR	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_predicate_helpers.c; include/dm2_v1_predicate_helpers.h; tests/test_dm2_v1_predicate_helpers.c	Models SKWIN/SkWinCore.cpp:13203 three-stat bar colour word lookup with source default fallback.
skproject	IS_TILE_PASSAGE	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_predicate_helpers.c; include/dm2_v1_predicate_helpers.h; tests/test_dm2_v1_predicate_helpers.c	Models SKWIN/SkWinCore.cpp:2846 wall/map-exit/active-teleporter passage predicate over caller-owned tile and teleporter state.
skproject	LOCATE_OTHER_LEVEL	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_system_helpers.c; include/dm2_v1_system_helpers.h; tests/test_dm2_v1_system_helpers.c	Models SKWIN/SkWinCore.cpp:3207 level transition scan over source-shaped map definitions, first-map table, scan order, coordinate translation, and tile blockers.
skproject	GUARANTEE_FREE_CPXHEAP_SIZE	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_system_helpers.c; include/dm2_v1_system_helpers.h; tests/test_dm2_v1_system_helpers.c	Models SKWIN/SkWinCore.cpp:4273 bounded CPX free-space guarantee by consuming caller-provided freeable chunks; actual heap owner remains cpx/gdat allocation code.
skproject	RETURN_1	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_system_helpers.c; include/dm2_v1_system_helpers.h; tests/test_dm2_v1_system_helpers.c	Models SKWIN/SkWinCore.cpp:11916 constant-one helper with source-named receipt.
skproject	IS_GAME_ENDED	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_system_helpers.c; include/dm2_v1_system_helpers.h; tests/test_dm2_v1_system_helpers.c	Models SKWIN/SkWinCore.cpp:11926 game-ended predicate against caller-owned state bytes.
skproject	GET_WALL_ORNATE_ALCOVE_TYPE	VERIFIED_SOURCE_MAPPING	DM2	src/dm2/dm2_v1_wall_ornament.c; include/dm2_v1_wall_ornament.h; tests/test_dm2_v1_wall_ornate_alcove_type.c	Models SKWIN/SkWinCore.cpp:9243 WALL_GFX dtWordValue 0x0A lookup through real parsed GDAT with bounded alcove-type admission and no synthetic wall data.
skproject	GRAPHICS_DATA_OPEN	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_graphics_data_open.c; include/dm2_v1_graphics_data_open.h; tests/test_dm2_v1_graphics_data_open_receipt.c	Models GRAPHICS_DATA_OPEN admission over supplied real GRAPHICS.DAT bytes: typed GDAT graph, interface palette, TITLE/0 field-4 image, hand-action IMG3 local palettes, and ENVIRONMENT dtText anchors must resolve before runtime use.
skproject	MONEY_BOX_SURVEY	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_survey_helpers.c; include/dm2_v1_hud_survey_helpers.h; tests/test_dm2_v1_hud_survey_helpers.c	Models SKWIN/SkWinCore.cpp:13814 as a bounded HUD receipt over source coin-order/count/item tables plus real container record-chain survey; missing tables or chain fail closed and no synthetic GDAT/container art is admitted.
skproject	SHOW_ATTACK_RESULT	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_survey_helpers.c; include/dm2_v1_hud_survey_helpers.h; tests/test_dm2_v1_hud_survey_helpers.c	Models SKWIN/SkWinCore.cpp:6929 as a source-named player-damage HUD receipt over the skproject damage icon/text route; invalid player indices fail closed and no substitute HUD text route is created.
skproject	IS_MISSILE_VALID_TO_LAUNCHER	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_item_missile_helpers.c; include/dm2_v1_item_missile_helpers.h; tests/test_dm2_v1_item_missile_helpers.c	Models SKWIN/SkWinCore.cpp:4973 as a bounded launcher/missile class check over caller-owned item facts; absent launcher/missile data rejects without inventing missile compatibility.
skproject	REMOVE_POSSESSION	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_object_transfer_helpers.c; include/dm2_v1_object_transfer_helpers.h; tests/test_dm2_v1_object_transfer_helpers.c	Models SKWIN/SkWinCore.cpp:5430 as bounded source-chain unlink planning over caller-owned object links; malformed chains and missing objects fail closed.
skproject	LOAD_PROJECTILE_TO_HAND	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_object_transfer_helpers.c; include/dm2_v1_object_transfer_helpers.h; tests/test_dm2_v1_object_transfer_helpers.c	Models SKWIN/SkWinCore.cpp:5543 as a projectile-to-empty-hand transfer receipt preserving source-head mutation; occupied hand or malformed input rejects without fabricating hand contents.
skproject	PUT_OBJECT_INTO_CONTAINER	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_object_transfer_helpers.c; include/dm2_v1_object_transfer_helpers.h; tests/test_dm2_v1_object_transfer_helpers.c	Models SKWIN/SkWinCore.cpp:7064 as bounded append-to-container chain planning over caller-owned links; no container contents are synthesized.
skproject	PROCESS_TIMER_0E	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_global_effect_timer_helpers.c; include/dm2_v1_global_effect_timer_helpers.h; tests/test_dm2_v1_global_effect_timer_helpers.c	Models SKWIN/SkWinCore.cpp:2173 as a bounded global-effect timer mutation over source timer fields and caller-owned effect array.
skproject	PROCEED_GLOBAL_EFFECT_TIMERS	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_global_effect_timer_helpers.c; include/dm2_v1_global_effect_timer_helpers.h; src/dm2/dm2_v1_timeline.c; tests/test_dm2_v1_global_effect_timer_helpers.c	Models SKWIN/SkWinCore.cpp:2426 as due-timer draining through PROCESS_TIMER_0E over the source timer queue; unknown due timers reject without synthetic events.
skproject	SET_TILE_ATTRIBUTE_02	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_dungeon_room_helpers.c; include/dm2_v1_dungeon_room_helpers.h; tests/test_dm2_v1_dungeon_room_helpers.c	Models SKWIN/SkWinCore.cpp:3050 as bounded tile attribute bit-2 mutation over caller-owned room attributes; out-of-range tiles fail closed.
skproject	SUMMARIZE_STONE_ROOM	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_dungeon_room_helpers.c; include/dm2_v1_dungeon_room_helpers.h; tests/test_dm2_v1_dungeon_room_helpers.c	Models SKWIN/SkWinCore.cpp:9680 as bounded stone-room summary receipt over caller-owned room tile facts; empty or missing rooms reject without fabricated geometry.
ReDMCSB	F0216_PROJECTILE_GetImpactAttack	VERIFIED_SOURCE_MAPPING	DM1	src/dm1/dm1_v1_projectile_impact_attack_f0216_pc34_compat.c; include/dm1_v1_projectile_impact_attack_f0216_pc34_compat.h; src/dm1/dm1_v1_throw_shoot_pc34_compat.c; tests/test_dm1_v1_projectile_impact_attack_f0216_pc34_compat.c	Models PROJEXPL.C F0216 projectile impact attack selection: Projectile.Attack wins when nonzero, otherwise KineticEnergy is used, and invalid host-negative inputs fail closed; live throw/shoot routes consume the source-named boundary.
ReDMCSB	F0039_OBJECT_GetIconIndexInSlotBox	VERIFIED_SOURCE_MAPPING	DM1	src/dm1/dm1_v1_object_slotbox_icon_f0039_pc34_compat.c; include/dm1_v1_object_slotbox_icon_f0039_pc34_compat.h; src/dm1/dm1_v1_slot_boxes_pc34_compat.c; tests/test_dm1_v1_object_slotbox_icon_f0039_pc34_compat.c	Models OBJECT.C F0039 as a source-named read of G0030_as_Graphic562_SlotBoxes[slotBoxIndex].IconIndex over the existing PC34 DATA.C:264-309 slot-box table; OOB indexes retain the existing fail-closed -1 contract.
ReDMCSB	F039_aaaL_	NON_APPLICABLE_PLATFORM_ALIAS	DM1	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv; F0039_OBJECT_GetIconIndexInSlotBox	Atari ST/PRIM ABI alias at ATARIST.H:33; resolved through the source-mapped DM1 F0039 callable rather than a separate portable runtime symbol.
ReDMCSB	F0436_STARTEND_FadeToPalette	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0436_startend_fade_palette_runtime_coupling_pc34_compat.c; include/csb_v1_f0436_startend_fade_palette_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0436_startend_fade_palette_runtime_coupling_pc34_compat.c; src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models PALETTE.C F0436 as a source-bound 16-entry palette fade receipt for CSB title PRESENTS/CHAOS/STRIKES and entrance/credits routes; it consumes verified startup receipts and rejects renderer palette substitutes, legacy wrappers, or synthetic palettes.
ReDMCSB	F0437_STARTEND_DrawTitle	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; include/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models TITLE.C F0437 as a runtime-coupled CSB title receipt: C001 PRESENTS, CHAOS zoom, CHAOS hold, and STRIKES BACK must all be captured from real startup assets with no fallback callbacks or synthetic visual route.
ReDMCSB	F0438_STARTEND_OpenEntranceDoors	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; include/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0438/F0807 as the real 31-step C002/C003 opening-door runtime route after C017/C040 HUD coupling; loose wrapper pages, legacy door fallback routes, and synthetic door visuals are rejected.
ReDMCSB	F0439_STARTEND_DrawEntrance	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; include/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.h; tests/test_csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0439 as a bounded CSB entrance draw boundary: closed-door presentation is accepted only from real-asset host-view facts with receipt-owned draw packages and no fallback graphics.
ReDMCSB	F0440_STARTEND_GetTemporarilyLoadedGraphicByteCount	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0440_startend_temporary_graphic_byte_count_pc34_compat.c; include/csb_v1_f0440_startend_temporary_graphic_byte_count_pc34_compat.h; tests/test_csb_v1_f0440_startend_temporary_graphic_byte_count_pc34_compat.c; src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models ENTRANCE.C F0440 as a temporary real GRAPHICS.DAT member byte-count receipt for C004 entrance, C005 credits, and entrance sound graphic members; it consumes the F0490 load/decompress boundary and rejects synthetic bytes, fabricated file handles, or legacy graphics wrappers.
ReDMCSB	F0441_STARTEND_ProcessEntrance	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; include/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.h; tests/test_csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0441 as the startup entrance wait/input loop boundary over real host-view, draw, and input ownership facts; missing real package proof, loose render-plan export, or fallback graphics fails closed.
ReDMCSB	F0442_STARTEND_ProcessCommand202_EntranceDrawCredits	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; include/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.h; tests/test_csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0442 credits presentation as a real C005/startup route proof; no synthetic credit pixels, fallback text route, or standalone credits wrapper is accepted.
ReDMCSB	F0797_STARTEND_DrawEntranceMicroDungeon	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0797_startend_entrance_micro_dungeon_pc34_compat.c; include/csb_v1_f0797_startend_entrance_micro_dungeon_pc34_compat.h; tests/test_csb_v1_f0797_startend_entrance_micro_dungeon_pc34_compat.c; src/csb/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0797 as the source-owned 5x5 C255 entrance micro-dungeon behind the opening doors; it preserves the wall/corridor shape and south-facing F0128 draw request, consumes the verified entrance draw route, and rejects loaded-dungeon substitutes, synthetic viewport pixels, or legacy micro-dungeon wrappers.
ReDMCSB	F0806_F0806_ENTRANCE_int	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0806_entrance_loop_runtime_handoff_pc34_compat.c; include/csb_v1_f0806_entrance_loop_runtime_handoff_pc34_compat.h; tests/test_csb_v1_f0806_entrance_loop_runtime_handoff_pc34_compat.c; src/csb/csb_v1_f0797_startend_entrance_micro_dungeon_pc34_compat.c; src/csb/csb_v1_f0807_entrance_animation_step_runtime_coupling_pc34_compat.c; src/csb/csb_v1_f0439_f0441_f0442_startend_entrance_boundaries_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0806 as the source-owned entrance-loop handoff: real C002-C005/input/music setup, F0439 redraw, C099 wait-loop/command-queue ownership, optional F0442 credits redraw, F0797 micro-dungeon proof, and F0807 door-animation proof are required before load-dungeon or load-saved-game exits are accepted; synthetic input, synthetic graphics bytes, fallback visuals, and legacy wrappers are rejected.
ReDMCSB	F0474_MEMORY_LoadGraphic_CPSDF	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; include/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.h; tests/test_csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models MEMORY.C F0474 as a bounded CSB startup GRAPHICS.DAT load boundary: real archive member bytes are consumed only through the existing startup runtime surface loader; the source-named wrapper records blocked/no-synthetic status when no verified file data is supplied.
ReDMCSB	F0477_MEMORY_OpenGraphicsDat_CPSDF	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; include/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.h; tests/test_csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models MEMORY.C F0477 as the CSB startup GRAPHICS.DAT open/reference boundary; no portable or synthetic file handle is created outside a verified startup asset path.
ReDMCSB	F0478_MEMORY_CloseGraphicsDat_CPSDF	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; include/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.h; tests/test_csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models MEMORY.C F0478 as the close side of the startup GRAPHICS.DAT route; close is receipt-only when no verified open occurred and no fabricated handle teardown is claimed.
ReDMCSB	F0479_MEMORY_ReadGraphicsDatHeader	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; include/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.h; tests/test_csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models MEMORY.C F0479 as the startup GRAPHICS.DAT header-table boundary; missing data fails closed instead of synthesizing graphic counts, offsets, sizes, or width/height tables.
ReDMCSB	F0488_MEMORY_ExpandGraphicToBitmap	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; include/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.h; tests/test_csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models MEMORY.C F0488 as an explicit bitmap expansion boundary while documenting that CSB C001-C005 startup art uses the PC3.4/CSBWin IMG3 four-plane decode after the F0490 archive/LZW step; no substitute IMAGE2 or placeholder pixels are produced.
ReDMCSB	F0490_MEMORY_LoadDecompressAndExpandGraphic	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; include/csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.h; tests/test_csb_v1_f0474_f0477_f0478_f0479_f0488_f0490_startup_graphics_boundaries_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c	Models MEMORY.C F0490 as the startup open/select/load/decompress/expand chain; the existing CSB startup runtime surface loader owns the real GRAPHICS.DAT/LZW/IMG3 route and the source-named wrapper remains blocked without verified input data.
ReDMCSB	F0579_ENTRANCE_InitializeBitPlanes	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0579_entrance_bitplanes_runtime_coupling_pc34_compat.c; include/csb_v1_f0579_entrance_bitplanes_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0579_entrance_bitplanes_runtime_coupling_pc34_compat.c; src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0579 as a CSB startup bitplane-init boundary over the real 256x161 composite-door and 320x200 screen geometry; it consumes the title/HUD/door runtime coupling receipt and rejects legacy bitplane wrappers or synthetic visual surfaces.
ReDMCSB	F0580_ENTRANCE_DrawDoorAnimationStep	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; include/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0580 as one source-bounded door animation step inside the real C002/C003 startup runtime capture; out-of-range steps and fallback door routes fail closed.
ReDMCSB	F0581_ENTRANCE_BlitDoors	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; include/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0581 door blits through the same real closed-door HUD and opening-frame capture route; standalone wrapper pages and synthetic/fallback door visuals are rejected.
ReDMCSB	F0807_ENTRANCE_DrawAnimationStep	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0807_entrance_animation_step_runtime_coupling_pc34_compat.c; include/csb_v1_f0807_entrance_animation_step_runtime_coupling_pc34_compat.h; tests/test_csb_v1_f0807_entrance_animation_step_runtime_coupling_pc34_compat.c; src/csb/csb_v1_f0579_entrance_bitplanes_runtime_coupling_pc34_compat.c; src/csb/csb_v1_f0437_f0438_f0580_f0581_startup_runtime_coupling_pc34_compat.c; src/csb/csb_v1_startup_runtime_surfaces_pc34_compat.c; src/csb/csb_v1_boot.c	Models ENTRANCE.C F0807 as the source step that submits a real G2219 entrance animation frame to the screen after F0579 bitplane initialization; the receipt requires source-locked 31-step bounds, no-transparency blit mode, title/HUD/door runtime coupling, and rejects legacy animation wrappers or synthetic screen/door visuals.
ReDMCSB	F0902_DrawFTLLogo	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0902_draw_ftl_logo_pc34_compat.c; include/csb_v1_f0902_draw_ftl_logo_pc34_compat.h; tests/test_csb_v1_f0902_draw_ftl_logo_pc34_compat.c	Models SWSH.C F0902 as the source pre-title FTL-logo boundary before F0908: the caller must bind the real Graphic_FTLLogo 320x200 packed frame, 160-byte row stride, and 16-color palette; synthetic graphic bytes, synthetic palette data, and legacy logo wrappers are rejected.
ReDMCSB	F0904_PaletteAnimation	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0904_swsh_palette_animation_pc34_compat.c; include/csb_v1_f0904_swsh_palette_animation_pc34_compat.h; tests/test_csb_v1_f0904_swsh_palette_animation_pc34_compat.c; src/csb/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c	Models SWSH.C F0904 as the source pre-title palette-animation boundary after F0909 and before F0910: the caller must bind the real 27 two-word G0741 palette-animation records and a verified F0909 play receipt before TITLE starts; synthetic palette data, synthetic graphic bytes, and legacy palette wrappers are rejected.
ReDMCSB	F0908_InitSound	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c; include/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.h; tests/test_csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c; src/csb/csb_v1_startup_playback_pc34_compat.c; src/csb/csb_v1_boot.c	Models SWSHSND.C F0908 as the source-bound pre-title swoosh sound initialization: real G0746 sample bytes, G0745 byte count 9078, G0744 period 334, owned sample buffer, and stereo channel binding are required; host audio-device emulation, synthetic sound data, and legacy swoosh wrappers are rejected.
