family	id	symbol	redmcsb_files	status	inventory_status	audit_basis
F	7189	F7189_ReturnUdStruct77ByteCount	CEDT014.C;CEDT013.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7190	F7190_InitUdStruct77	CEDT014.C;CEDT013.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7192	F7192_GetDataFileInfo	CEDT014.C;CEDT013.C;CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7193	F7193_RemoveExtensionsFromFileNames	CEDT014.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7194	F7194_RestoreExtensionsInFileNames	CEDT014.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7195	F7195_AreFileNamesIdentical	CEDT014.C;CEDT013.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7196	F7196_PrepareAndDrawFilePicker	CEDT014.C;CEDT013.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7201	F7201_GetDataFileIndexByFileID	CEDT014.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7202	F7202_GetEvenMemoryBlockSize	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7204	F7204_GetMemoryAreaContainingAddress	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7205	F7205_RemoveUDSTRUCT66FromLinkedList	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7206	F7206_InsertUDSTRUCT66InLinkedList	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7207	F7207_AddUsedBlockToList	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7208	F7208_RemoveBlockFromLinkedList	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7216	F7216_AllocateFirstHandleBlock	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7222	F7222_RemoveBlock	UTMEMORY.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7223	F7223_InitMemoryVariables	UTMEMORY.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7224	F7224_AddMemoryArea	UTMEMORY.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7226	F7226_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7227	F7227_RequestMemoryHandle	CEDT005.C;ANIM.C;UTMEMORY.C;CEDT013.C;ANIMLOAD.C;CEDT012.C;HINTMEM.C;HINTIORQ.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7228	F7228_FreeMemory	CEDT005.C;ANIM.C;UTMEMORY.C;CEDT013.C;ANIMLOAD.C;CEDT012.C;HINTMEM.C;HINTIORQ.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7231	F7231_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7232	F7232_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7235	F7235_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7236	F7236_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7237	F7237_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7238	F7238_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7239	F7239_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7241	F7241_Unreferenced	UTMEMORY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7245	F7245_Unreferenced	CEDT016.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7248	F7248_InvertBox	CEDTINCF.C;CEDTINC4.C;CEDT006.C;CEDT008.C;CEDTINCN.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7249	F7249_GetBitmapByteCount	CEDT019.C;CEDTINCF.C;CEDTINCI.C;CEDT017.C;CEDT006.C;CEDT018.C;CEDT030.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7250	F7250_GetBitmapByteCount_Unreferenced	CEDT017.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7251	F7251_ConvertBitmapFromAtariSTPlanar	CEDT019.C;PORTRAIT.C;CEDT006.C;CEDT018.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7252	F7252_ConvertBitmapToAtariSTPlanar	CEDT019.C;PORTRAIT.C;CEDT006.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7253	F7253_GetNormalizedPixelWidth_Unreferenced	CEDT017.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7257	F7257_ClearScreen	CEDT017.C;CEDT006.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7258	F7258_DrawScreenPixel	CEDT017.C;CEDT006.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7259	F7259_DrawBitmapOnScreen	CEDTINCF.C;CEDT006.C;CEDTINCM.C;CEDTINCN.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7260	F7260_FillScreenBox	FILLBOX.C;CEDTINCF.C;CEDT006.C;CEDT018.C;CEDTINCM.C;HINT003.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7261	F7261_ClearBitmap	CEDTINCF.C;CEDT017.C;CEDT006.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7262	F7262_IsSemaphoreEnabled	COMMAND.C;CEDT018.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7263	F7263_InitMemory	CEDT018.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7264	F7264_EmptyFunction	CEDT018.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7265	F7265_EmptyFunction	CEDT018.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7266	F7266_InitScreenVariables	CEDT018.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7267	F7267_SetPaletteToAllBlack	CEDT018.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7268	F7268_SetPaletteToNormal	CEDT018.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7269	F7269_InitChampionEditor	CEDTINCI.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7270	F7270_Cleanup	CEDTINCI.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7271	F7271_ClearStatisticsArea	CEDT006.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7272	F7272_IsDungeonValid	CEDTINCH.C;CEDTINCU.C;UTILITY.H;CEDTINCD.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7273	F7273_DrawDialogThenHang	CEDT005.C;CEDT019.C;CEDTINCI.C;CEDT022.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7274	F7274_GetMouseStatus	CEDT020.C;CEDT006.C;CEDT008.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7275	F7275_EmptyFunction	CEDT020.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7276	F7276_GetPixelColor	CEDTINCO.C;CEDT006.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7277	F7277_SetPixelColor	CEDTINCP.C;CEDT006.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7278	F7278_Unreferenced	CEDT022.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7279	F7279_EmptyFunction	CEDT010.C;CEDT022.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7280	F7280__GetFileDescriptorByteCount	CEDT013.C;CEDT023.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7281	F7281__EmptyFunction	CEDT013.C;CEDT023.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7282	F7282__TryOpenFile	CEDT013.C;CEDT023.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7283	F7283__CreateFile	CEDT013.C;CEDT023.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7286	F7286__Fread	CEDT013.C;CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7287	F7287__GetDataDriveOrdinal	CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7292	F7292_SubstituteStringInFileName	CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7296	F7296_OpenFile	CEDT013.C;CEDT023.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7297	F7297_CloseFile	CEDT013.C;CEDT023.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7298	F7298_GetFileSize	CEDT013.C;CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7299	F7299_FSeek_FromCurrent_Unreferenced	CEDT023.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7300	F7300_Fseek	CEDT013.C;CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7301	F7301_Fwrite	CEDT013.C;CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7303	F7303_Fdelete	CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7304	F7304_Frename_Unreferenced	CEDT023.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7307	F7307_GetDrivePath	CEDT023.C;CEDT012.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7308	F7308_Return0	CEDTINC2.C;CEDT023.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7310	F7310_Unreferenced	CEDTINC2.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7313	F7313_GetDriveIndex	CEDTINC2.C;CEDT023.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7314	F7314_FindFirst	CEDTINC1.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7315	F7315_FindNext	CEDTINC1.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7316	F7316_GetFileNamesArray	CEDTINCF.C;CEDTINC1.C;CEDT013.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7317	F7317_MAIN_CopyBytes_Alt	CEDT019.C;CPCLRBYT.C;CEDTINCF.C;UTERROR.C;CEDTINCI.C;ANIM.C;HINTGRAP.C;COMMAND.C;PORTRAIT.C;HINT001.C;SWITCH.C;CEDTINC8.C;UTMEMORY.C;ANIMLOAD.C;CEDT006.C;HINTSCR.C;HINTMEM.C;HINTINPT.C;CEDT102.C;CEDT008.C;CEDTINCR.C;HINT007.C;CEDT011.C;UTILITY.H;CEDTINCD.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7317	F7317_MEM1_04_CopyBytes	MEM1CLCP.C;COMPILE.H;MEM1MAIN.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7319	F7319_Crawcin	CEDT025.C;CEDTINCI.C;COMMAND.C;CEDT022.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7320	F7320_CallF0760_Cconis	CEDT025.C;CEDTINCI.C;COMMAND.C;CEDT022.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7321	F7321_Unreferenced	CEDT025.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7322	F7322_EmptyFunction	CEDT025.C;CEDTINCI.C;CEDT022.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7323	F7323_WaitVerticalBlank	CEDT025.C;CEDTINCF.C;CEDT016.C;UTIO.C;CEDT006.C;HINTSCR.C;CEDT008.C;CEDT001.C;UTILITY.H;CEDTINCD.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7324	F7324_EmptyFunction	CEDT010.C;CEDT025.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7325	F7325_VerticalBlankRoutine	CEDT026.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7326	F7326_MouseClickHandler	CEDT026.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7327	F7327_GetCharacterFromKeyboard	CEDT025.C;CEDT026.C;CEDT029.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7329	F7329_FillBox	CEDT017.C;CEDT027.C;CEDTINCM.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7330	F7330_DrawBitmap	CEDTTXT.C;EXPAND.C;CEDT027.C;CEDTINCM.C;CEDT030.C;UTILITY.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	7332	F7332_GetPrefixedBitmapByteCount	CEDT017.C;CEDT027.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7333	F7333_BlitFromScreenNoTransparency	CEDT017.C;CEDT027.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7334	F7334_BlitToScreenNoTransparency	CEDT017.C;CEDT027.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7335	F7335_AllocateAllRAM	CEDT028.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7336	F7336_FreeAllRAM	CEDT028.C;CEDT018.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7339	F7339_PrintTextToScreen	CEDTINCF.C;CEDTINC4.C;CEDT006.C;CEDTINC3.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7341	F7341_DrawText	CEDTINCK.C;CEDTINCF.C;CEDTINC3.C;CEDT030.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	7342	F7342_BuildUDSTRUCT3	CEDTINC4.C;CEDT006.C;CEDT030.C;UTILITY.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8022	F8022_IsSoundBlasterPresent	IBMIO.C;STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8024	F8024_GetEMSDriverVersion	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8025	F8025_GetEMSMemorySize	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8026	F8026_GetEMSPageFrameSegment	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8027	F8027_HasLPTInitializationFailed	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8028	F8028_GetFTLSoundAdapterPort	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8029	F8029_ReplaceInterrupt8Vector	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8030	F8030_RestoreInterrupt8Vector	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8032	F8032_GetCPUType	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8033	F8033_IsNECTProcessorPresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8034	F8034_IsMousePresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8035	F8035_GetMouseVersionAndType	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8036	F8036_Tandy_WritableMemory	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8037	F8037_IsTandyVideoPresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8038	F8038_GetTandy1000MachineID	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8039	F8039_IsTandySoundPresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8040	F8040_IsVGAVideoPresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8041	F8041_IsEGAVideoPresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8042	F8042_IsHerculesVideoPresent	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8043	F8043_GetVGAMonitorType	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8044	F8044_GetEGAMonitorType	STATS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8052	F8052_DOS_KeyboardInput	DM.C;INSTALL.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8054	F8054_DOS_PrintString	DM.C;INSTALL.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8062	F8062_HasLPTInitializationFailed	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8063	F8063_GetFTLSoundAdapterPort	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8064	F8064_OutPort_ForAdLib	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8065	F8065_InPort_ForAdLib	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8066	F8066_IsAdLibSoundDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8067	F8067_IsDisneySoundSourceDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8068	F8068_GetDisneySoundSourcePort	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8069	F8069_IsAnalogJoystickDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8070	F8070_IsMouseDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8071	F8071_Tandy_WritableMemory	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8072	F8072_Tandy_MemoryAllocate	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8073	F8073_IsTandy1000ComputerDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8074	F8074_IsTandy1000TLSLSoundDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8075	F8075_IsSoundBlasterDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8076	F8076_IsVGAGraphicsDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8077	F8077_IsEGAGraphicsDetected	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8078	F8078_strcpy	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8079	F8079_strcat	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8080	F8080_AddCommandLineParameter	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8082	F8082_ExitBecauseFileNotFound	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8083	F8083_DOS_OpenFile	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8084	F8084_DOS_CloseFile	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8085	F8085_FileExists	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8086	F8086_GetMenuChoice	DM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8092	F8092_ConvertScanCodeToASCII	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8094	F8094_ProcessMouseMovement	IO.C;IBMIO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	8096	F8096_ProcessMouseState	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8098	F8098_ProcessMouseStateHistory	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8099	F8099_LockMouse	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8100	F8100_UnlockMouse	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8101	F8101_SetMouseHandler	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8108	F8108_RegisterMousePointerBitmap	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8109	F8109_SetMousePointer	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8111	F8111_SetMousePointerCoordinates	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8112	F8112_GetMouseState	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8123	F8123_PlayAudioCDTrack	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8124	F8124_IsSoundPlayComplete	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8128	F8128_WaitSoundPlayComplete	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8129	F8129_GetConvertedDeviceType	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8130	F8130_GetReadFirstSectorResult	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8131	F8131_GetVolumeName	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8132	F8132_GetRandomSeed	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8133	F8133_ReadFloppySector	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8134	F8134_ExecuteProgramWithParameters	IBMIO.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8137	F8137_SetMultiplePixels	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8137_set_multiple_pixels_nec16_compat;redmcsb_f8137_set_multiple_pixels_c25_pc34_compat	MEDIA457 packed-nibble and PC 3.4 C25 byte-aperture fills are source-linked and focused-tested; runtime call-site consumption remains outside these adapters.
F	8139	F8139_Unreferenced	VIDEODRV.C	implemented-narrow	redmcsb_f8139_copy_packed_pixels_c25_pc34_compat	PC 3.4 C25 packed-4bpp source to viewport-bank OR aperture transfer ported and focused-tested
F	8140	F8140_ScrollMessageAreaUp	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8140_scroll_message_area_up_pc34_compat	PC 3.4 source-defined overlap-copy direction is ported and focused-tested
F	8143	F8143_CopyPixelLineFromScreenWithoutTransparency	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8143_copy_pixel_line_from_screen_pc34_compat	PC 3.4 C25 aperture packed-readback ported and focused-tested
F	8144	F8144_CopyPixelLineFromScreenWithoutTransparencyFlippedHorizontally	NEC816.C;VIDEODRV.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8151	F8151_VIDRV_02_Blit	NEC816.C;VIDEODRV.C;IMAGE3.C	implemented-narrow	redmcsb_f8151_vidrv_blit_pc34_compat	PC 3.4 C25 source-to-screen blit branch ported and focused-tested; F8143 readback is separately ported
F	8152	F8152_VIDRV_01_FillBox	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8152_vidrv_fill_box_pc34_compat	PC 3.4 C25 row fill ported and focused-tested
F	8153	F8153_VIDRV_07_WaitVerticalBlank	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8153_wait_vertical_blank_c25_pc34_compat	PC 3.4 C25 VGA status bit-3 inactive-then-active vertical-blank poll ported and focused-tested
F	8154	F8154_VIDRV_05_InvertBox	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8154_vidrv_invert_box_pc34_compat	PC 3.4 C25 aperture invert ported and focused-tested
F	8155	F8155_VIDRV_06_HatchScreenBox	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8155_vidrv_hatch_screen_box_pc34_compat	PC 3.4 C25 hatch aperture route ported and focused-tested
F	8156	F8156_SetPalette	DRAWVIEW.C;SWITCH.C;ANIMTOWN.C;VIDEODRV.C;CEDT027.C	implemented-narrow	redmcsb_f8156_f8157_c25_palette_pc34_compat	PC 3.4 C25 RGB6 DAC copy is ported and focused-tested
F	8157	F8157_VIDRV_08_SetMultipleColorsInPalette	DRAWVIEW.C;SWITCH.C;NEC816.C;ANIMTOWN.C;VIDEODRV.C	implemented-narrow	redmcsb_f8156_f8157_c25_palette_pc34_compat	PC 3.4 C25 terminated RGB6 patch-table route is ported and focused-tested
F	8158	F8158_VIDRV_18_SetSingleColorInPalette	VIDEODRV.C	source-nonapplicable	pc34_c25_absent	F8158 is compiled only for EGA/Tandy, not PC 3.4 C25 VGA
F	8159	F8159_VIDRV_11_PALETTE_SetCurtain	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8159_palette_curtain_c25_pc34_compat	PC 3.4 C25 RGB6 curtain route ported and focused-tested
F	8160	F8160_VIDRV_12_SetCreatureReplacementColors	NEC816.C;VIDEODRV.C;CEDT027.C	implemented-narrow	redmcsb_f8160_creature_palette_c25_pc34_compat	PC 3.4 C25 six-table creature RGB replacement ported and focused-tested
F	8161	F8161_VIDRV_09_BlitViewPort	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8161_vidrv_blit_viewport_pc34_compat	PC 3.4 C25 viewport 224-to-320 RGB-bank blit ported and focused-tested
F	8162	F8162_VIDRV_10_ScrollMessageAreaUp	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8162_vidrv_scroll_message_area_up_pc34_compat	PC 3.4 source-defined multi-plane message-area transfer is ported and focused-tested
F	8163	F8163_VIDRV_00_CopyPixelsToScreenWithoutTransparency	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8163_copy_pixels_to_screen_c25_pc34_compat	PC 3.4 C25 caller-bitmap-to-aperture F0680 delegation ported and focused-tested
F	8164	F8164_VIDRV_13_InitializeUnusedGlobalVariables	NEC816.C;VIDEODRV.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	8165	F8165_VIDRV_14_GetPrefixedBitmapByteCountOrBlitFromScreenNoTransparency	NEC816.C;VIDEODRV.C	implemented-narrow	redmcsb_f8165_prefixed_bitmap_c25_pc34_compat	PC 3.4 C25 six-byte prefixed aperture capture ported and focused-tested
